Date,Customer ID,Country,Product,Product Category,Units Sold,Product Price,Product Cost,Discount,Sale ID,Month,Year,Discount Revenue,Total Cost,Profit,Customer Type
10/7/2024,CUST0264,Germany,ASUS ROG Strix Z690-F,Motherboard,2,354.38,187.83,0.05,1648,October,2024,673.322,375.66,297.662,Business
11/18/2024,CUST0227,Germany,AMD Radeon RX 7900 XT,GPU,1,1030.95,561.38,0.15,1649,November,2024,876.3075,561.38,314.9275,Reseller
2/2/2025,CUST0144,Canada,MSI B550 Tomahawk,Motherboard,4,188.76,146.58,0.2,1650,February,2025,604.032,586.32,17.712,Individual
11/24/2023,CUST0059,Canada,Logitech G915 Keyboard,Keyboard,8,260.54,191.58,0,1651,November,2023,2084.32,1532.64,551.68,Business
5/16/2024,CUST0210,Australia,Corsair RM850x PSU,Power Supply,7,136.51,74.3,0.2,1652,May,2024,764.456,520.1,244.356,Individual
5/20/2025,CUST0436,Australia,Logitech G Pro Superlight,Mouse,7,162.4,116.07,0,1653,May,2025,1136.8,812.49,324.31,Reseller
3/23/2024,CUST0404,Australia,Logitech G Pro Superlight,Mouse,8,179.01,133.53,0.15,1654,March,2024,1217.268,1068.24,149.028,Business
12/15/2023,CUST0183,USA,G.Skill Trident Z 32GB DDR5,RAM,5,171.63,97.25,0.1,1655,December,2023,772.335,486.25,286.085,Reseller
9/15/2023,CUST0206,Canada,Corsair RM850x PSU,Power Supply,9,149.39,94.85,0,1656,September,2023,1344.51,853.65,490.86,Business
3/29/2025,CUST0136,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,9,97.24,83.15,0.05,1657,March,2025,831.402,748.35,83.052,Business
2/9/2025,CUST0391,Canada,G.Skill Trident Z 32GB DDR5,RAM,4,191.1,158.57,0.2,1658,February,2025,611.52,634.28,-22.76,Individual
12/31/2024,CUST0168,USA,Logitech G915 Keyboard,Keyboard,8,262.39,204.09,0.15,1659,December,2024,1784.252,1632.72,151.532,Business
2/4/2024,CUST0217,Germany,Samsung 970 EVO 1TB SSD,Storage,1,98.9,68.48,0.2,1660,February,2024,79.12,68.48,10.64,Individual
1/10/2025,CUST0226,Germany,Seagate Barracuda 4TB HDD,Storage,4,93.15,62.81,0.1,1661,January,2025,335.34,251.24,84.1,Individual
9/22/2023,CUST0345,Brazil,Razer DeathAdder V2,Mouse,4,50.57,43.46,0.2,1662,September,2023,161.824,173.84,-12.016,Reseller
5/19/2024,CUST0491,USA,HyperX Cloud II,Headset,4,92.34,68.65,0.15,1663,May,2024,313.956,274.6,39.356,Individual
8/2/2025,CUST0309,Germany,NVIDIA RTX 4070 Ti,GPU,8,732.65,573.42,0,1664,August,2025,5861.2,4587.36,1273.84,Reseller
3/18/2025,CUST0173,Brazil,Logitech G Pro Superlight,Mouse,2,167.55,150.29,0.05,1665,March,2025,318.345,300.58,17.765,Reseller
8/23/2024,CUST0428,France,Dell Ultrasharp 27 Monitor,Monitor,8,383.22,322.76,0.15,1666,August,2024,2605.896,2582.08,23.816,Business
3/10/2024,CUST0375,France,Logitech G915 Keyboard,Keyboard,4,231.65,204.12,0.05,1667,March,2024,880.27,816.48,63.79,Business
11/14/2024,CUST0076,USA,G.Skill Trident Z 32GB DDR5,RAM,4,232.58,139.65,0.1,1668,November,2024,837.288,558.6,278.688,Reseller
9/1/2024,CUST0379,Germany,Logitech G Pro Superlight,Mouse,2,131.63,112.83,0.1,1669,September,2024,236.934,225.66,11.274,Individual
2/1/2025,CUST0387,India,ASUS ROG Strix Z690-F,Motherboard,3,323.91,215.71,0.2,1670,February,2025,777.384,647.13,130.254,Reseller
9/16/2023,CUST0466,Canada,Seagate Barracuda 4TB HDD,Storage,4,133.12,89.76,0,1671,September,2023,532.48,359.04,173.44,Individual
9/18/2023,CUST0274,Brazil,WD Black SN850 2TB SSD,Storage,6,198.26,134.42,0.15,1672,September,2023,1011.126,806.52,204.606,Individual
5/17/2025,CUST0238,Canada,Logitech G915 Keyboard,Keyboard,8,201.6,123.94,0,1673,May,2025,1612.8,991.52,621.28,Business
11/5/2023,CUST0114,Germany,NVIDIA RTX 4070 Ti,GPU,6,685.95,523.42,0.05,1674,November,2023,3909.915,3140.52,769.395,Business
1/30/2025,CUST0279,France,Razer DeathAdder V2,Mouse,3,68.7,47.68,0,1675,January,2025,206.1,143.04,63.06,Business
10/2/2024,CUST0466,Canada,Seagate Barracuda 4TB HDD,Storage,3,93.6,62.65,0,1676,October,2024,280.8,187.95,92.85,Individual
9/10/2024,CUST0440,India,NVIDIA RTX 4080,GPU,3,1433.79,1272.71,0.1,1677,September,2024,3871.233,3818.13,53.103,Reseller
3/8/2024,CUST0268,UK,Corsair Vengeance 16GB DDR4,RAM,7,71.43,50.93,0.2,1678,March,2024,400.008,356.51,43.498,Reseller
2/4/2025,CUST0294,UK,ASUS ROG Strix Z690-F,Motherboard,8,427.58,315.34,0.2,1679,February,2025,2736.512,2522.72,213.792,Business
7/15/2025,CUST0498,France,AMD Radeon RX 7900 XT,GPU,1,839.12,481.92,0.15,1680,July,2025,713.252,481.92,231.332,Individual
8/19/2025,CUST0043,India,ASUS ROG Strix Z690-F,Motherboard,9,430.14,240.38,0.15,1681,August,2025,3290.571,2163.42,1127.151,Reseller
5/22/2024,CUST0426,UK,HyperX Cloud II,Headset,9,87.71,45.62,0.05,1682,May,2024,749.9205,410.58,339.3405,Reseller
3/26/2025,CUST0049,France,Razer DeathAdder V2,Mouse,8,61.67,54.03,0.15,1683,March,2025,419.356,432.24,-12.884,Individual
3/26/2025,CUST0272,France,ASUS TUF Gaming 32 Monitor,Monitor,6,316.5,199.49,0.2,1684,March,2025,1519.2,1196.94,322.26,Reseller
10/7/2024,CUST0258,India,SteelSeries Arctis 7,Headset,4,124.74,67.38,0,1685,October,2024,498.96,269.52,229.44,Business
11/19/2023,CUST0463,Canada,AMD Ryzen 7 5800X,CPU,8,297.72,152.83,0,1686,November,2023,2381.76,1222.64,1159.12,Reseller
2/2/2025,CUST0238,Canada,MSI B550 Tomahawk,Motherboard,8,145.1,104.76,0.05,1687,February,2025,1102.76,838.08,264.68,Business
2/15/2024,CUST0494,Australia,Dell Ultrasharp 27 Monitor,Monitor,6,402.98,237.16,0.05,1688,February,2024,2296.986,1422.96,874.026,Business
10/19/2024,CUST0303,USA,MSI B550 Tomahawk,Motherboard,4,207.33,182.72,0.15,1689,October,2024,704.922,730.88,-25.958,Reseller
3/27/2025,CUST0387,India,G.Skill Trident Z 32GB DDR5,RAM,3,170.21,150.33,0,1690,March,2025,510.63,450.99,59.64,Reseller
2/12/2025,CUST0365,Canada,Dell Ultrasharp 27 Monitor,Monitor,3,424.28,260.32,0.15,1691,February,2025,1081.914,780.96,300.954,Reseller
1/19/2025,CUST0147,Brazil,Samsung 970 EVO 1TB SSD,Storage,9,78.25,41.05,0.15,1692,January,2025,598.6125,369.45,229.1625,Individual
5/11/2025,CUST0343,Australia,G.Skill Trident Z 32GB DDR5,RAM,2,228.55,174.49,0.2,1693,May,2025,365.68,348.98,16.7,Individual
9/10/2023,CUST0455,USA,HyperX Cloud II,Headset,1,106.17,83.15,0.1,1694,September,2023,95.553,83.15,12.403,Reseller
7/25/2024,CUST0192,Australia,AMD Ryzen 7 5800X,CPU,9,387.45,216.78,0,1695,July,2024,3487.05,1951.02,1536.03,Reseller
7/16/2024,CUST0183,USA,G.Skill Trident Z 32GB DDR5,RAM,2,184.8,139.95,0.2,1696,July,2024,295.68,279.9,15.78,Reseller
9/3/2023,CUST0431,UK,AMD Radeon RX 7900 XT,GPU,1,1053.84,623.88,0.2,1697,September,2023,843.072,623.88,219.192,Business
11/18/2023,CUST0412,Brazil,G.Skill Trident Z 32GB DDR5,RAM,9,229.95,154.03,0.2,1698,November,2023,1655.64,1386.27,269.37,Reseller
12/16/2024,CUST0310,Australia,Seagate Barracuda 4TB HDD,Storage,9,115.79,93.34,0.05,1699,December,2024,990.0045,840.06,149.9445,Reseller
1/24/2025,CUST0251,Australia,AMD Ryzen 7 5800X,CPU,9,386.06,333.39,0,1700,January,2025,3474.54,3000.51,474.03,Business
5/24/2025,CUST0008,Australia,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,98.23,78.09,0.15,1701,May,2025,417.4775,390.45,27.0275,Individual
11/16/2024,CUST0426,UK,G.Skill Trident Z 32GB DDR5,RAM,3,217.5,179.7,0.1,1702,November,2024,587.25,539.1,48.15,Reseller
10/19/2023,CUST0320,UK,HyperX Cloud II,Headset,7,99.43,69.99,0.1,1703,October,2023,626.409,489.93,136.479,Individual
10/23/2024,CUST0414,Australia,Razer Huntsman Elite,Keyboard,2,170.35,142.85,0.05,1704,October,2024,323.665,285.7,37.965,Business
5/9/2024,CUST0299,UK,Corsair Vengeance 16GB DDR4,RAM,9,71.74,45.83,0,1705,May,2024,645.66,412.47,233.19,Individual
3/15/2024,CUST0387,India,SteelSeries Arctis 7,Headset,5,139.48,121.45,0.15,1706,March,2024,592.79,607.25,-14.46,Reseller
7/27/2024,CUST0358,France,ASUS TUF Gaming 32 Monitor,Monitor,4,329.27,170.81,0.1,1707,July,2024,1185.372,683.24,502.132,Reseller
6/6/2024,CUST0431,UK,WD Black SN850 2TB SSD,Storage,1,160.56,139.52,0.2,1708,June,2024,128.448,139.52,-11.072,Business
9/2/2023,CUST0392,USA,AMD Ryzen 7 5800X,CPU,5,296.39,263.84,0.1,1709,September,2023,1333.755,1319.2,14.555,Reseller
6/27/2025,CUST0233,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,110.06,57.7,0.2,1710,June,2025,88.048,57.7,30.348,Reseller
1/21/2024,CUST0449,Canada,Logitech G915 Keyboard,Keyboard,4,296.82,215.67,0.15,1711,January,2024,1009.188,862.68,146.508,Individual
1/9/2025,CUST0255,USA,ASUS ROG Strix Z690-F,Motherboard,9,389.18,279.07,0.1,1712,January,2025,3152.358,2511.63,640.728,Business
2/6/2025,CUST0276,USA,Dell Ultrasharp 27 Monitor,Monitor,1,422.03,244.5,0,1713,February,2025,422.03,244.5,177.53,Individual
9/10/2023,CUST0126,India,ASUS TUF Gaming 32 Monitor,Monitor,1,397.89,264.99,0.15,1714,September,2023,338.2065,264.99,73.2165,Individual
11/17/2023,CUST0123,India,Seagate Barracuda 4TB HDD,Storage,9,112.01,97.72,0.2,1715,November,2023,806.472,879.48,-73.008,Business
1/16/2024,CUST0206,Canada,Corsair RM850x PSU,Power Supply,1,122.39,65.54,0.2,1716,January,2024,97.912,65.54,32.372,Business
12/15/2023,CUST0348,USA,AMD Radeon RX 7900 XT,GPU,7,946.98,566.31,0.1,1717,December,2023,5965.974,3964.17,2001.804,Reseller
8/21/2024,CUST0118,USA,SteelSeries Arctis 7,Headset,1,134.83,121.25,0,1718,August,2024,134.83,121.25,13.58,Business
7/20/2025,CUST0100,Canada,NVIDIA RTX 4070 Ti,GPU,6,870.6,748.31,0,1719,July,2025,5223.6,4489.86,733.74,Business
4/19/2025,CUST0174,Canada,MSI B550 Tomahawk,Motherboard,5,209.09,162.36,0,1720,April,2025,1045.45,811.8,233.65,Reseller
7/19/2025,CUST0252,Germany,AMD Radeon RX 7900 XT,GPU,6,1050.9,773.32,0.1,1721,July,2025,5674.86,4639.92,1034.94,Business
4/22/2025,CUST0352,Australia,G.Skill Trident Z 32GB DDR5,RAM,4,165.35,121.88,0.2,1722,April,2025,529.12,487.52,41.6,Business
9/14/2024,CUST0098,Canada,Logitech G Pro Superlight,Mouse,7,164.15,131.84,0.05,1723,September,2024,1091.5975,922.88,168.7175,Business
1/15/2025,CUST0483,UK,NVIDIA RTX 4070 Ti,GPU,4,796.97,646.36,0.05,1724,January,2025,3028.486,2585.44,443.046,Individual
4/25/2024,CUST0072,France,ASUS TUF Gaming 32 Monitor,Monitor,8,228.51,152.75,0.2,1725,April,2024,1462.464,1222,240.464,Business
2/18/2025,CUST0372,France,HyperX Cloud II,Headset,6,114.13,70.76,0.1,1726,February,2025,616.302,424.56,191.742,Reseller
2/13/2025,CUST0148,Canada,WD Black SN850 2TB SSD,Storage,4,218.88,140.41,0.2,1727,February,2025,700.416,561.64,138.776,Business
7/26/2024,CUST0074,Brazil,NVIDIA RTX 4070 Ti,GPU,1,677.42,514.93,0.2,1728,July,2024,541.936,514.93,27.006,Individual
6/9/2024,CUST0429,India,Corsair Vengeance 16GB DDR4,RAM,6,92.06,64.5,0.2,1729,June,2024,441.888,387,54.888,Reseller
2/28/2025,CUST0191,Brazil,AMD Ryzen 7 5800X,CPU,7,343.77,237.47,0.05,1730,February,2025,2286.0705,1662.29,623.7805,Reseller
3/18/2024,CUST0380,India,AMD Radeon RX 7900 XT,GPU,6,1066.73,799.68,0,1731,March,2024,6400.38,4798.08,1602.3,Individual
8/7/2024,CUST0256,Germany,Intel Core i9-13900K,CPU,7,596.68,526.71,0.1,1732,August,2024,3759.084,3686.97,72.114,Business
11/20/2024,CUST0438,UK,NVIDIA RTX 4080,GPU,8,1333.81,792.37,0,1733,November,2024,10670.48,6338.96,4331.52,Individual
3/18/2025,CUST0293,Australia,Logitech G Pro Superlight,Mouse,9,179.56,107.34,0.2,1734,March,2025,1292.832,966.06,326.772,Reseller
10/14/2023,CUST0382,UK,Razer DeathAdder V2,Mouse,8,64.86,52.89,0,1735,October,2023,518.88,423.12,95.76,Reseller
4/28/2025,CUST0365,Canada,ASUS ROG Strix Z690-F,Motherboard,9,385.28,250.87,0.05,1736,April,2025,3294.144,2257.83,1036.314,Reseller
2/4/2025,CUST0070,Australia,SteelSeries Arctis 7,Headset,7,133.16,107.6,0.2,1737,February,2025,745.696,753.2,-7.504,Individual
4/3/2024,CUST0065,Germany,AMD Radeon RX 7900 XT,GPU,8,752.28,600.42,0,1738,April,2024,6018.24,4803.36,1214.88,Individual
3/2/2025,CUST0369,Canada,NVIDIA RTX 4080,GPU,5,1424.43,1281.52,0,1739,March,2025,7122.15,6407.6,714.55,Individual
9/4/2024,CUST0210,Australia,NVIDIA RTX 4070 Ti,GPU,7,761.78,519.34,0.05,1740,September,2024,5065.837,3635.38,1430.457,Individual
1/4/2024,CUST0028,India,G.Skill Trident Z 32GB DDR5,RAM,9,169.24,111.57,0.15,1741,January,2024,1294.686,1004.13,290.556,Reseller
11/17/2023,CUST0032,Canada,NVIDIA RTX 4070 Ti,GPU,2,851.17,480.08,0.2,1742,November,2023,1361.872,960.16,401.712,Individual
12/23/2024,CUST0158,USA,Logitech G Pro Superlight,Mouse,5,157.48,79.84,0.15,1743,December,2024,669.29,399.2,270.09,Individual
7/21/2025,CUST0482,Germany,Razer Huntsman Elite,Keyboard,9,206.92,129.69,0.05,1744,July,2025,1769.166,1167.21,601.956,Reseller
2/2/2024,CUST0039,France,NVIDIA RTX 4070 Ti,GPU,5,828.84,497.67,0.15,1745,February,2024,3522.57,2488.35,1034.22,Individual
11/16/2023,CUST0293,Australia,ASUS ROG Strix Z690-F,Motherboard,4,352.6,250.39,0.2,1746,November,2023,1128.32,1001.56,126.76,Reseller
6/26/2024,CUST0054,France,Logitech G Pro Superlight,Mouse,9,142.44,116.27,0.05,1747,June,2024,1217.862,1046.43,171.432,Individual
4/6/2025,CUST0341,Canada,Dell Ultrasharp 27 Monitor,Monitor,2,533.7,351.69,0.1,1748,April,2025,960.66,703.38,257.28,Individual
4/15/2024,CUST0359,USA,WD Black SN850 2TB SSD,Storage,8,172.65,111.66,0.2,1749,April,2024,1104.96,893.28,211.68,Individual
4/2/2025,CUST0429,India,HyperX Cloud II,Headset,8,99.75,85.77,0.05,1750,April,2025,758.1,686.16,71.94,Reseller
3/8/2025,CUST0182,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,9,129.47,97.4,0.1,1751,March,2025,1048.707,876.6,172.107,Individual
6/9/2025,CUST0154,Germany,Dell Ultrasharp 27 Monitor,Monitor,4,490.74,364.81,0,1752,June,2025,1962.96,1459.24,503.72,Business
11/22/2023,CUST0423,Germany,Razer DeathAdder V2,Mouse,6,50.18,26.81,0.15,1753,November,2023,255.918,160.86,95.058,Reseller
12/22/2024,CUST0170,Australia,WD Black SN850 2TB SSD,Storage,7,180.16,119.54,0.1,1754,December,2024,1135.008,836.78,298.228,Reseller
9/11/2023,CUST0490,UK,G.Skill Trident Z 32GB DDR5,RAM,2,190.74,160.42,0.05,1755,September,2023,362.406,320.84,41.566,Business
7/12/2025,CUST0345,Brazil,Samsung 970 EVO 1TB SSD,Storage,7,85.69,48.72,0.2,1756,July,2025,479.864,341.04,138.824,Reseller
3/17/2024,CUST0264,Germany,WD Black SN850 2TB SSD,Storage,5,205.95,165.64,0,1757,March,2024,1029.75,828.2,201.55,Business
5/27/2024,CUST0432,Brazil,NVIDIA RTX 4080,GPU,8,1082.75,925.58,0.15,1758,May,2024,7362.7,7404.64,-41.94,Business
2/23/2025,CUST0156,France,ASUS TUF Gaming 32 Monitor,Monitor,5,332.79,283.09,0.2,1759,February,2025,1331.16,1415.45,-84.29,Individual
4/4/2024,CUST0427,USA,Corsair RM850x PSU,Power Supply,3,104.05,62.43,0,1760,April,2024,312.15,187.29,124.86,Individual
7/31/2024,CUST0033,Brazil,MSI B550 Tomahawk,Motherboard,9,176.64,90.19,0,1761,July,2024,1589.76,811.71,778.05,Business
5/22/2025,CUST0430,France,MSI B550 Tomahawk,Motherboard,2,151.28,93.7,0.15,1762,May,2025,257.176,187.4,69.776,Business
2/1/2024,CUST0136,USA,G.Skill Trident Z 32GB DDR5,RAM,7,196.88,159.61,0,1763,February,2024,1378.16,1117.27,260.89,Business
8/22/2024,CUST0121,Australia,Dell Ultrasharp 27 Monitor,Monitor,9,366.5,294.28,0.05,1764,August,2024,3133.575,2648.52,485.055,Individual
5/14/2024,CUST0358,France,MSI B550 Tomahawk,Motherboard,8,202.86,125.7,0.1,1765,May,2024,1460.592,1005.6,454.992,Reseller
4/29/2025,CUST0100,Canada,SteelSeries Arctis 7,Headset,10,153.33,133.27,0.2,1766,April,2025,1226.64,1332.7,-106.06,Business
7/5/2025,CUST0024,USA,Logitech G915 Keyboard,Keyboard,4,247.77,167.45,0.2,1767,July,2025,792.864,669.8,123.064,Reseller
11/18/2023,CUST0263,USA,Corsair Vengeance 16GB DDR4,RAM,1,71.47,36.47,0.2,1768,November,2023,57.176,36.47,20.706,Business
11/16/2024,CUST0386,France,ASUS TUF Gaming 32 Monitor,Monitor,2,412.76,362.07,0.2,1769,November,2024,660.416,724.14,-63.724,Individual
7/7/2025,CUST0200,UK,SteelSeries Arctis 7,Headset,7,164.56,135.71,0,1770,July,2025,1151.92,949.97,201.95,Individual
11/24/2024,CUST0392,USA,SteelSeries Arctis 7,Headset,4,125.01,69.65,0.1,1771,November,2024,450.036,278.6,171.436,Reseller
11/16/2024,CUST0033,Brazil,SteelSeries Arctis 7,Headset,3,145.1,92.7,0.05,1772,November,2024,413.535,278.1,135.435,Business
3/31/2025,CUST0429,India,Dell Ultrasharp 27 Monitor,Monitor,8,476.56,247.13,0.05,1773,March,2025,3621.856,1977.04,1644.816,Reseller
12/20/2023,CUST0201,Brazil,MSI B550 Tomahawk,Motherboard,6,182.97,143.51,0,1774,December,2023,1097.82,861.06,236.76,Business
9/23/2024,CUST0423,Germany,SteelSeries Arctis 7,Headset,7,160.28,87.06,0.15,1775,September,2024,953.666,609.42,344.246,Reseller
5/15/2024,CUST0222,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,7,116.49,99.3,0.2,1776,May,2024,652.344,695.1,-42.756,Reseller
5/23/2025,CUST0069,India,Razer DeathAdder V2,Mouse,7,51.94,42.17,0.15,1777,May,2025,309.043,295.19,13.853,Individual
2/21/2025,CUST0233,Brazil,Seagate Barracuda 4TB HDD,Storage,7,106.39,95.33,0.2,1778,February,2025,595.784,667.31,-71.526,Reseller
2/10/2024,CUST0311,USA,Razer Huntsman Elite,Keyboard,8,165.16,147.98,0.1,1779,February,2024,1189.152,1183.84,5.312,Reseller
12/8/2023,CUST0026,India,Razer DeathAdder V2,Mouse,4,50.36,43.53,0.05,1780,December,2023,191.368,174.12,17.248,Business
4/24/2025,CUST0301,Canada,ASUS TUF Gaming 32 Monitor,Monitor,9,385.1,221.12,0.05,1781,April,2025,3292.605,1990.08,1302.525,Business
10/11/2024,CUST0043,India,Corsair Vengeance 16GB DDR4,RAM,7,80.82,49.24,0.15,1782,October,2024,480.879,344.68,136.199,Reseller
1/11/2025,CUST0488,France,Logitech G915 Keyboard,Keyboard,4,224.71,130.06,0.2,1783,January,2025,719.072,520.24,198.832,Business
5/27/2024,CUST0326,Canada,Seagate Barracuda 4TB HDD,Storage,2,84.78,58.61,0,1784,May,2024,169.56,117.22,52.34,Individual
4/24/2024,CUST0450,France,Razer DeathAdder V2,Mouse,7,58.06,44.15,0.05,1785,April,2024,386.099,309.05,77.049,Reseller
11/2/2024,CUST0442,UK,NVIDIA RTX 4070 Ti,GPU,7,958.49,741.4,0.05,1786,November,2024,6373.9585,5189.8,1184.1585,Business
7/19/2024,CUST0249,UK,NVIDIA RTX 4070 Ti,GPU,6,898.43,763.8,0.1,1787,July,2024,4851.522,4582.8,268.722,Reseller
6/11/2025,CUST0441,Canada,SteelSeries Arctis 7,Headset,1,150.99,130.39,0,1788,June,2025,150.99,130.39,20.6,Individual
4/18/2025,CUST0310,Australia,Corsair Vengeance 16GB DDR4,RAM,8,83.73,73.16,0.15,1789,April,2025,569.364,585.28,-15.916,Reseller
8/11/2025,CUST0356,Brazil,Logitech G Pro Superlight,Mouse,2,134.09,97.92,0.05,1790,August,2025,254.771,195.84,58.931,Business
10/3/2023,CUST0018,Germany,Corsair Vengeance 16GB DDR4,RAM,1,84.83,50.52,0,1791,October,2023,84.83,50.52,34.31,Reseller
5/6/2024,CUST0195,France,G.Skill Trident Z 32GB DDR5,RAM,6,187.18,102.23,0.1,1792,May,2024,1010.772,613.38,397.392,Business
5/8/2025,CUST0082,UK,WD Black SN850 2TB SSD,Storage,2,175,126.88,0.2,1793,May,2025,280,253.76,26.24,Reseller
7/15/2025,CUST0263,USA,Corsair Vengeance 16GB DDR4,RAM,5,64.58,33.91,0,1794,July,2025,322.9,169.55,153.35,Business
10/8/2024,CUST0310,Australia,ASUS TUF Gaming 32 Monitor,Monitor,2,305.36,153.33,0.05,1795,October,2024,580.184,306.66,273.524,Reseller
12/3/2023,CUST0498,France,Dell Ultrasharp 27 Monitor,Monitor,4,455.47,247.04,0,1796,December,2023,1821.88,988.16,833.72,Individual
6/10/2025,CUST0452,Canada,SteelSeries Arctis 7,Headset,8,168.89,95.49,0.15,1797,June,2025,1148.452,763.92,384.532,Reseller
5/27/2024,CUST0450,France,EVGA SuperNOVA 750 G6 PSU,Power Supply,8,93.46,72.54,0.15,1798,May,2024,635.528,580.32,55.208,Reseller
6/1/2024,CUST0398,India,G.Skill Trident Z 32GB DDR5,RAM,7,218.94,119.25,0.15,1799,June,2024,1302.693,834.75,467.943,Individual
7/13/2025,CUST0367,UK,Razer Huntsman Elite,Keyboard,7,238.52,121.51,0.1,1800,July,2025,1502.676,850.57,652.106,Individual
5/20/2024,CUST0326,Canada,SteelSeries Arctis 7,Headset,1,175.73,117.67,0.1,1801,May,2024,158.157,117.67,40.487,Individual
12/13/2023,CUST0318,Brazil,Logitech G915 Keyboard,Keyboard,3,263.17,135.83,0.05,1802,December,2023,750.0345,407.49,342.5445,Business
11/3/2024,CUST0208,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,94.58,65.09,0,1803,November,2024,94.58,65.09,29.49,Individual
1/13/2025,CUST0330,Canada,Logitech G915 Keyboard,Keyboard,7,213.68,125.11,0.15,1804,January,2025,1271.396,875.77,395.626,Individual
11/17/2023,CUST0308,UK,SteelSeries Arctis 7,Headset,4,135.52,117.45,0,1805,November,2023,542.08,469.8,72.28,Reseller
12/24/2023,CUST0470,India,Intel Core i9-13900K,CPU,1,641.08,324.47,0,1806,December,2023,641.08,324.47,316.61,Reseller
1/25/2024,CUST0320,UK,Samsung 970 EVO 1TB SSD,Storage,2,104.57,56.23,0.2,1807,January,2024,167.312,112.46,54.852,Individual
10/18/2023,CUST0017,Canada,Dell Ultrasharp 27 Monitor,Monitor,9,450.32,369.93,0.1,1808,October,2023,3647.592,3329.37,318.222,Business
6/12/2025,CUST0319,Germany,AMD Ryzen 7 5800X,CPU,1,287.88,198,0.2,1809,June,2025,230.304,198,32.304,Reseller
6/20/2025,CUST0004,USA,Razer Huntsman Elite,Keyboard,4,226.06,142.23,0,1810,June,2025,904.24,568.92,335.32,Individual
10/11/2023,CUST0039,France,Samsung 970 EVO 1TB SSD,Storage,5,105.07,78.92,0.15,1811,October,2023,446.5475,394.6,51.9475,Individual
12/16/2023,CUST0442,UK,Razer DeathAdder V2,Mouse,6,56.73,37.34,0,1812,December,2023,340.38,224.04,116.34,Business
10/18/2024,CUST0346,UK,Corsair RM850x PSU,Power Supply,7,131.68,102.93,0.1,1813,October,2024,829.584,720.51,109.074,Business
11/23/2024,CUST0309,Germany,Corsair Vengeance 16GB DDR4,RAM,4,67.14,35.24,0.05,1814,November,2024,255.132,140.96,114.172,Reseller
12/17/2023,CUST0153,UK,SteelSeries Arctis 7,Headset,5,131.72,71.24,0.1,1815,December,2023,592.74,356.2,236.54,Reseller
11/28/2023,CUST0098,Canada,Razer DeathAdder V2,Mouse,8,67.57,51.17,0.1,1816,November,2023,486.504,409.36,77.144,Business
4/8/2024,CUST0187,India,G.Skill Trident Z 32GB DDR5,RAM,9,162.87,93.05,0.2,1817,April,2024,1172.664,837.45,335.214,Business
1/2/2024,CUST0240,Germany,Corsair RM850x PSU,Power Supply,6,127.95,84.3,0.2,1818,January,2024,614.16,505.8,108.36,Business
1/15/2024,CUST0273,USA,Seagate Barracuda 4TB HDD,Storage,5,82.84,41.52,0.2,1819,January,2024,331.36,207.6,123.76,Reseller
12/2/2024,CUST0449,Canada,Logitech G Pro Superlight,Mouse,2,166.19,114.74,0,1820,December,2024,332.38,229.48,102.9,Individual
11/25/2024,CUST0381,UK,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,118.21,100.14,0.15,1821,November,2024,502.3925,500.7,1.6925,Individual
6/22/2025,CUST0239,France,Seagate Barracuda 4TB HDD,Storage,1,105.08,53.44,0.05,1822,June,2025,99.826,53.44,46.386,Reseller
